condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_strong_lean,rep,2.0,strong,lean,7,0.49156943533650166,0.3933574480535331,0.6087185625293939,0.5717805888590287,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,8,0.5665469217194634,0.4317473261591413,0.6835566255151894,0.6004090044446749,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,9,0.46760264576980193,0.35515586464210697,0.6398074285510584,0.6275131046290483,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,10,0.572396449946433,0.517605595842461,0.6488460342840919,0.6479961637514361,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,11,0.5542879026747315,0.45857592170485456,0.677636194429577,0.6578430683033762,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,12,0.5012682614692083,0.4122983023645577,0.612848792913027,0.670414824896609,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,13,0.551940518884499,0.47583478788566425,0.6357079692601411,0.6785286425063164,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,14,0.5239704016314138,0.4461203513200237,0.5949144419470426,0.6843886703863626,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,15,0.5186110554382669,0.46718650499762343,0.5802500419579071,0.6891214988284556,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,16,0.5862472061522603,0.49592286670689256,0.683565183078435,0.6951803460552843,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,17,0.45535631476038946,0.3865705651085265,0.5724323179793273,0.7006751245912504,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,18,0.4672896878016234,0.3742566734756082,0.6222533195884874,0.70752578265779,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,19,0.5323809620704161,0.4504961619674059,0.5978883842243782,0.7111582595509723,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,20,0.496371346056371,0.4388010261856885,0.56734560141789,0.7149188826358625,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,21,0.571595908253179,0.5295965590786131,0.6194325629325296,0.7152017127795021,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,22,0.6216789535479307,0.527169187161633,0.6910313883581658,0.7201453623146964,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,23,0.5381786419926503,0.4919978370345259,0.5964109887150711,0.7250047747187868,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,24,0.458935537202462,0.38044538005319367,0.551863591442615,0.7278375494939505,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,25,-0.13406419961232066,-1.2273687489894196,0.6069935114194133,0.7329200429218161,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,26,0.5332787746320865,0.46410398466133257,0.5965390346057383,0.7368602553728714,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,27,0.6083891726036553,0.5235682467179351,0.6845569225628299,0.738391629167158,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,28,0.5954197980814637,0.5324363405440156,0.6406593215118623,0.7424680904807331,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,29,0.5777755158517326,0.5316189607204312,0.6156079784372582,0.743910609585148,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,30,0.5517806767040591,0.4843525171248456,0.6169563059435398,0.7471401556531986,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,31,0.5905302401988533,0.5055149679456944,0.6374391197003239,0.7516064189381517,0.7999999999999999
